Type,Mapping ID,Area,Entity,Sub Entity,Endpoint A,Endpoint B,Edge Label,Document,Standard,Requirement ID,Requirement Text,Area,Mapped_Count
Edge,E-0306,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L01.FR.24,"When a Charging Station is installing new Firmware OR is going to install new Firmware, but has received an UpdateFirmware command to install it at a later time AND the Charging Station receives a new UpdateFirmwareRequest The Charging Station SHOULD cancel the ongoing firmware update AND respond with status AcceptedCanceled. The Charging Station SHOULD NOT first check if the new firmware file exists, this way the CSMS will be able to cancel an ongoing firmware update without starting a new one.",,126
Edge,E-0307,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L02.FR.01,Whenever the Charging Station enters a new status in the firmware update process. The Charging Station SHALL send a FirmwareStatusNotificationRequest message to the CSMS with this new status. Same as L01.FR.01,,126
Edge,E-0308,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L02.FR.06,Every FirmwareStatusNotificationRequest sent for a firmware update SHALL contain the same requestId as the UpdateFirmwareRequest that started this firmware update. Same as L01.FR.10,,126
Edge,E-0309,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L02.FR.14,"The field requestId in FirmwareStatusNotificationRequest is mandatory, unless status = Idle. Same as L01.FR.20 ID Precondition Requirement definition Note",,126
Edge,E-0310,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L02.FR.15,"When a Charging Station is installing new Firmware OR is going to install new Firmware, but has received an UpdateFirmware command to install it at a later time AND the Charging Station receives a new UpdateFirmwareRequest The Charging Station SHOULD cancel the ongoing firmware update AND respond with status AcceptedCanceled. The Charging Station SHOULD NOT first check if the new firmware file exists, this way the CSMS will be able to cancel an ongoing firmware update without starting a new one.",,126
Edge,E-0311,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.02,The MD5 checksum SHALL be calculated over the entire firmware file.,,126
Edge,E-0312,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.03,"The Local Controller SHALL publish the firmware file using all its supported protocols (e.g. HTTP, HTTPS, and FTP)",,126
Edge,E-0313,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.04,"The Local Controller SHALL set URI’s for all supported protocols (e.g. HTTP, HTTPS, and FTP) in the location field of the PublishFirmwareStatusNotificationRequest message with status Published.",,126
Edge,E-0314,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.05,"Upon receipt of a PublishFirmwareRequest message. The Local Controller SHALL respond with a PublishFirmwareResponse message, indicating whether it has accepted the request.",,126
Edge,E-0315,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.06,If the Local Controller cannot download the firmware file. The Local Controller SHALL send a PublishFirmwareStatusNotificationRequest with status DownloadFailed.,,126
Edge,E-0316,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.07,If the Local Controller cannot verify the MD5 checksum. The Local Controller SHALL send a PublishFirmwareStatusNotificationRequest with status InvalidChecksum.,,126
Edge,E-0317,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.08,If the Local Controller cannot publish the firmware file. The Local Controller SHALL send a PublishFirmwareStatusNotificationRequest with status PublishFailed.,,126
Edge,E-0318,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L03.FR.09,After successfully publishing the firmware file. The Local Controller SHALL send a PublishFirmwareStatusNotificationRequest with status Published. ID Precondition Requirement definition,,126
Edge,E-0319,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L04.FR.01,If the Local Controller receives an UnpublishFirmwareRequest message AND There is no ongoing download. The firmware file SHALL be unpublished.,,126
Edge,E-0320,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L04.FR.02,After successfully unpublishing the firmware file. The local controller SHALL send an UnpublishFirmwareResponse message with status Unpublished.,,126
Edge,E-0321,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,OCPP 2.0.1,OCPP,L04.FR.03,If the Local Controller receives an UnpublishFirmwareRequest message AND There is no published file. The Local Controller SHALL send an UnpublishFirmwareResponse message with status NoFirmware.,,126
Edge,E-0322,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-28,"Encrypt all sensitive, personal and private data to prevent its disclosure to illegitimate entities. Moreover, authenticated encryption may be used to avoid the manipulation of personal data while ensuring their confidentiality.",,126
Edge,E-0323,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-29,"Use well-known and standardized cryptographic schemes and protocols that are widely considered as secure, and avoid the use of proprietary schemes.",,126
Edge,E-0324,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-30,"Use of storage encryption to protect both users’ data as well as data needed to enforce smart cars security (e.g. used keys, security credentials, etc.).",,126
Edge,E-0325,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-31,"Implement a secure key management process. The process should cover all the steps of key lifecycle: key length choice in relation with key lifetime, key generation using an appropriate level of entropy from a reliable source, secure key storage, key rotation and revocation, etc.",,126
Edge,E-0326,Z2: XFC/EVSE Domain ↔ Z3: Cloud/Third-Party,EVSE|CSMS,,EVSE,CSMS,OCPP 2.0.1,ENISA Smart Cars / Automotive Cybersecurity Guidelines,ENISA,TM-32,Consider the use of dedicated and tamper resistant hardware security modules for secure execution of cryptographic algorithms and secure key storage. 4.4.6 Access Control,,126
Edge,E-0327,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2326,An SECC certificate shall be generated using a certificate chain that uses a V2G root CA certificate as the trust anchor. Refer to Figure 5 for a pictorial representation. Refer to Annex H for further details. Refer to H.1.6 for examples of a certificate structure. Refer to Annex B for details of the certificate profile.,,41
Edge,E-0328,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2327,An OCSP signer certificate used to sign the OCSP response for SECC certificate status shall be generated using a certificate chain that uses a V2G root CA certificate as the trust anchor. Refer to Figure 5 for a pictorial representation. Refer to Annex H for further details. Refer to H.1.6 for examples of a certificate structure. Refer to Annex B for details of the certificate profile.,,41
Edge,E-0329,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2338,Each SECC shall possess at least one of either of the following root certificates: – V2G root CA certificate; OR – OEM root CA certificate.,,41
Edge,E-0330,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2340,The EVCC shall possess at least one V2G root CA certificate. This certificate is necessary to verify SECC certificates to establish TLS session. Refer to 7.3.2.1 for V2G root CA certificate requirements.,,41
Edge,E-0331,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2344,The SECC shall not contain any PE private root CA certificates.,,41
Edge,E-0332,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2347,The private SECC shall possess a PE private root CA certificate. This certificate is necessary to establish a TLS session. Refer to 7.3.2.1 for PE private root CA certificate requirements.,,41
Edge,E-0333,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2352,Each SECC shall provide storage space for at least two V2G root CA certificates.,,41
Edge,E-0334,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2353,Each public SECC shall provide storage space for at least two OEM root CA certificates.,,41
Edge,E-0335,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2354,Each private SECC shall provide storage space for at least one OEM root CA certificate or V2G root CA certificate.,,41
Edge,E-0336,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2388,"Since the EVCC used the ""status_request"" extension to request OCSP response for the certificate chain sent by the public SECC, it shall include an OCSP response for each certificate in the certificate chain sent by the public SECC in the ""ServerHello"" message. Refer to IETF RFC 6960 (as updated by IETF RFC 8954) and IETF RFC 8446 for further details.",,41
Edge,E-0337,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2391,"Since the EVCC used the ""status_request"" extension to request OCSP response for the certificate chain sent by private SECC, if the private SECC supports PnC, it shall include an OCSP response for each certificate in the certificate chain sent by the private SECC in the ""ServerHello"" message. Refer to IETF RFC 6960 (as updated by IETF RFC 8954) and IETF RFC 8446 for further adetails.",,41
Edge,E-0338,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-1021,The validity period of the OCSP response provided by the SECC shall be limited to one week.,,41
Edge,E-0339,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2394,"Each of the OCSP responses provided by the public SECC in the ""ServerHello"" message shall be signed by a certificate derived from one of the V2G root CA certificates supported by the EVCC (EVCC provided a list of the V2G certificates via",,41
Edge,E-0340,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2395,"Each of the OCSP responses provided by the private SECC in the ""ServerHello"" message shall be signed by a certificate derived from one of the PE private root CA certificates supported by the EVCC (EVCC provided a list of the V2G certificates via",,41
Edge,E-0341,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2401,"A public SECC shall send a list of all V2G root CA certificate(s) and/or OEM root CA certificate(s) it possesses via the ""certificate_authorities"" extension in the ""CertificateRequest"" message it sends to the EVCC.",,41
Edge,E-0342,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2402,"A private SECC not in CPM4PE shall send a list of all V2G root CA certificate(s) and/or OEM root CA certificate(s) it possesses via the ""certificate_authorities"" extension in the ""CertificateRequest"" message it sends to the EVCC.",,41
Edge,E-0343,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2403,"The ""DistinguishedName"" (DN) of the V2G root CA certificate(s) and/or OEM root CA certificate(s) provided by the public SECC or private SECC not in CPM4PE in the ""authorities"" element of ""certificate_authorities"" extension in the ""CertificateRequest"" message shall include the following relative distinguished name (RDN) fields in the order specified below for each V2G root CA certificate and OEM root CA certificate supported by the public SECC or private SECC not in CPM4PE and shall follow X501 a",,41
Edge,E-0344,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2404,"If no V2G root CA certificate and OEM root CA certificate is/are available in the public SECC or private SECC not in CPM4PE, the ""authorities"" element of ""certificate_authorities"" extension in the ""CertificateRequest"" message shall be left empty.",,41
Edge,E-0345,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2411,"If the OCSP status of any certificate in SECC certificate chain is not provided by the public SECC in the ""ServerHello"", the EVCC may contact the OCSP server listed in the said certificate for the OCSP status of that certificate.",,41
Edge,E-0346,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2412,"If the private SECC provided OCSP status of at least one but not all of the certificates in the PE certificate chain in the ""ServerHello"", the EVCC may contact the OCSP server listed in the said certificate for the OCSP status of that certificate.",,41
Edge,E-0347,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2413,"Per IETF RFC 6960 (as updated by IETF RFC 8954), the EVCC will verify the OCSP responder certificate before accepting the OCSP response. If the EVCC is unable to successfully verify the OCSP responder certificate (e.g. when the OCSP responder’s certificate is derived from a root not trusted by the EVCC) for any of the OCSP responses, the EVCC shall consider the entire SECC/PE certificate chain to have failed validation.",,41
Edge,E-0348,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2414,"Per IETF RFC 6960 (as updated by IETF RFC 8954),the EVCC will verify the signature on the received OCSP response. If the EVCC is unable to successfully verify the signature on the OCSP response (e.g. when the signature on the response does not match the signature calculated by the EVCC using the OCSP responder’s certificate) for any of the OCSP responses, the EVCC shall consider the entire SECC/PE certificate chain to have failed validation.",,41
Edge,E-0349,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2418,"If the EVCC determines that the certificate chain it received during TLS session setup process is a PE certificate chain and the private SECC did not provide OCSP response for any of the certificates in the PE certificate chain, the EVCC shall ignore the fact that the private SECC has not sent OCSP responses. The EVCC shall continue with the PE certificate chain validation without the certificate revocation check as specified by",,41
Edge,E-0350,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2419,"If the EVCC is in CPM4PE and it successfully validated the received certificate chain and the received chain contains a root CA certificate, the EV shall assume that the certificate it received during TLS session setup process is a PE certificate chain from the private SECC and the EVCC shall store the received root CA certificate as a PE private root CA certificate that it trusts for TLS session setup only. Refer to H.2.2.3 for details of CPM4PE.",,41
Edge,E-0351,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2421,"If the SECC has provided a certificate chain that does not trace up to a V2G root CA certificate or a PE private root CA certificate that the EVCC contains/possesses, the EVCC shall only accept such a certificate, if it successfully validated the certificate chain using an out of band validation mechanism (e.g. server based certificate validation protocol, SCVP, according to IETF RFC 5055). If the validation using such a service is not done, gives a negative result or fails (e.g. due to missing",,41
Edge,E-0352,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2437,"Depending on whether the OEM supports OCSP services or CRL or both for the certificates in vehicle certificate chain, the SECC is free to utilize either OCSP or CRL or both for vehicle certificate revocation check.",,41
Edge,E-0353,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2444,"If the private SECC is in CPM4PE and it successfully validated the received certificate chain and the received chain contains a root CA certificate, the private SECC shall store the received root CA certificate as an OEM/V2G root CA certificate that it trusts for TLS session setup only. Refer to H.2.2.3 for details of CPM4PE.",,41
Edge,E-0354,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2445,The CPM4PE shall expire on the private SECC after the OEM/V2G root CA certificate has been installed per,,41
Edge,E-0355,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2447,"The SECC shall be able to support, but not be limited to, a maximum fragment length of 29 bytes according to IETF RFC 6066. Vehicle certificate revocation check via OCSP",,41
Edge,E-0356,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2450,Each of the OCSP responses received by the SECC should be signed by a certificate derived from one of the root certificates supported by the SECC.,,41
Edge,E-0357,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2451,"Per IETF RFC 6960 (as updated by IETF RFC 8954), the SECC will verify the OCSP responder certificate before accepting the OCSP response. If the SECC is unable to successfully authenticate the OCSP responder certificate (e.g. when the OCSP responder’s certificate is derived from a root not trusted by the SECC), the SECC shall consider the received vehicle certificate chain to have failed validation.",,41
Edge,E-0358,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2452,"Per IETF RFC 6960 (as updated by IETF RFC 8954), the SECC will verify the signature on the received OCSP response. If the SECC is unable to successfully verify the signature on the OCSP response (e.g. when the signature on the response does not match the signature calculated by the SECC using the OCSP responder’s certificate), the SECC shall consider the received vehicle certificate chain to have failed validation. Vehicle certificate revocation check via CRL",,41
Edge,E-0359,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2455,Each of the CRL received by the SECC should be signed by a certificate derived from one of the root certificates supported by the SECC.,,41
Edge,E-0360,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2456,"Per IETF RFC 5280 (as updated by IETF RFC 6818, IETF RFC 8398 and IETF RFC 8399), the SECC will verify the CRL issuer certificate before accepting the CRL. If the SECC is unable to successfully authenticate the CRL issuer certificate (e.g. when the CRL issuer’s certificate is derived from a root not trusted by the SECC), the SECC shall consider the received vehicle certificate chain to have failed validation.",,41
Edge,E-0361,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2457,"Per IETF RFC 5280 (as updated by IETF RFC 6818, IETF RFC 8398 and IETF RFC 8399), the SECC will verify the signature on the received CRL. If the SECC is unable to successfully verify the signature on the CRL (e.g. when the signature on the response does not match the signature calculated by the SECC using the CRL issuer’s certificate), the SECC shall consider the received vehicle certificate chain to have failed validation. Transport layer security credentials and cipher suites",,41
Edge,E-0362,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2469,"The CPM4PE, if active, shall expire on the private SECC after the TLS session has been established and OEM root CA certificate was not received in the vehicle certificate chain. Enabling of VAS communication",,41
Edge,E-0363,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2570,"A private SECC that did not offer OCSP responses for its PE certificate chain shall not provide PnC as an authorization service. Such a private SECC shall not indicate PnC as a supported service in AuthoritzationServices parameter in AuthorizationSetupRes message. Consequently, this private SECC shall not include PnC_ASResAuthorizationMode in AuthorizationSetupRes message. AuthorizationReq/Res This subclause, and all subclauses within it, will provide specific and separate requirements for the p",,41
Edge,E-0364,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2562,"In case EVCC did not receive OCSP responses for any of the certificates in the PE certificate chain, it shall not utilize PnC even if the private SECC supports it.",,41
Edge,E-0365,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-1412,"The message ""CertificateInstallationRes"" shall contain the ResponseCode ""WARNING_CertificateRevoked"" if the SECC (or SA) deduces (using OCSP responses or CRL) that one (or more) of the certificates in the OEMProvisioningCertificate chain it received in CertificateInstallationReq message is revoked. This includes any cross certificates (if applicable).",,41
Edge,E-0366,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2605,"In case the private SECC supports only EIM, PE sub-CA1 certificate, PE sub-CA2 certificate and PE certificate may contain at least one or both of CRLDistributionPoints or/and AuthorityInfoAccess extensions.",,41
Edge,E-0367,Cross-Zone: Trust Infrastructure ↔ Z2: XFC/EVSE Domain,PKI|SECC,,PKI,SECC,OCSP,ISO 15118-20,ISO,V2G20-2715,"In case the private SECC supports PnC, PE sub-CA1 certificate, PE sub-CA2 certificate and PE certificate shall contain at least one or both of CRLDistributionPoints or/and AuthorityInfoAccess extensions.",,41
Edge,E-0368,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2340,The EVCC shall possess at least one V2G root CA certificate. This certificate is necessary to verify SECC certificates to establish TLS session. Refer to 7.3.2.1 for V2G root CA certificate requirements.,,30
Edge,E-0369,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-1806,Each EVCC shall provide storage space for at least two V2G root CA certificates. Storing two V2G root CA certificates is required by,,30
Edge,E-0370,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2355,Each EVCC should provide storage space for at least one PE private root CA certificate.,,30
Edge,E-0371,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-1006,"While the EVCC is not in CPM4PE, it shall send a list of all the V2G root CA certificate(s) and PE private root CA certificate(s) it possesses via an extension of type ""certificate_authorities"" in the ""ClientHello"" message as defined in IETF RFC 8446. Refer to H.2.2.3 for details of CPM4PE.",,30
Edge,E-0372,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2368,"The ""DistinguishedName"" (DN) of the V2G root CA certificate(s) and PE private root CA certificate(s) provided by the EVCC in ""authorities"" element of ""certificate_authorities"" extension in the ""ClientHello"" message shall include the following relative distinguished name (RDN) fields in the order specified below for each V2G root CA certificate and PE private root CA certificate supported by the EVCC and shall follow X501 and X509 for distinguished names: – ""Country"" sub-sub-field from ""Issuer"" s",,30
Edge,E-0373,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2369,"If no V2G root CA certificate(s) and PE private root CA certificate(s) are available in the EVCC, ""authorities"" element of ""certificate_authorities"" extension in the ""ClientHello"" message shall be left empty.",,30
Edge,E-0374,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2370,"While the EVCC is in CPM4PE, it shall send an empty ""authorities"" element of ""certificate_authorities"" extension in the ""ClientHello"" message as defined in IETF RFC 8446 regardless if the EVCC has any V2G root CA certificate(s) and PE private root CA certificate(s) or not. Refer to H.2.2.3 for details of CPM4PE.",,30
Edge,E-0375,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2373,"The EVCC shall include a zero-length ""responder_id_list"" sequence in the ""ResponderID"" field of ""OCSPStatusRequest"".",,30
Edge,E-0376,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2388,"Since the EVCC used the ""status_request"" extension to request OCSP response for the certificate chain sent by the public SECC, it shall include an OCSP response for each certificate in the certificate chain sent by the public SECC in the ""ServerHello"" message. Refer to IETF RFC 6960 (as updated by IETF RFC 8954) and IETF RFC 8446 for further details.",,30
Edge,E-0377,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2391,"Since the EVCC used the ""status_request"" extension to request OCSP response for the certificate chain sent by private SECC, if the private SECC supports PnC, it shall include an OCSP response for each certificate in the certificate chain sent by the private SECC in the ""ServerHello"" message. Refer to IETF RFC 6960 (as updated by IETF RFC 8954) and IETF RFC 8446 for further adetails.",,30
Edge,E-0378,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2394,"Each of the OCSP responses provided by the public SECC in the ""ServerHello"" message shall be signed by a certificate derived from one of the V2G root CA certificates supported by the EVCC (EVCC provided a list of the V2G certificates via",,30
Edge,E-0379,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2395,"Each of the OCSP responses provided by the private SECC in the ""ServerHello"" message shall be signed by a certificate derived from one of the PE private root CA certificates supported by the EVCC (EVCC provided a list of the V2G certificates via",,30
Edge,E-0380,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2396,If the OCSP response for a particular certificate is not available from an OCSP responder that has a certificate derived from one of the V2G root CA certificates supported by the EVCC (EVCC provided a list of the V2G certificates via,,30
